Weapon Type,Name,Path
Bow,Khviluk-of-the-Waves (Bow),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_0.mesh
Bow,Khviluk-of-the-Waves (Quiver),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_1.mesh
Bow,Entbehrung I (Bow),natives/STM/Art/Model/Item/it11/00/0010/it1100_0010_0.mesh
Bow,Entbehrung I (Quiver),natives/STM/Art/Model/Item/it11/00/0010/it1100_0010_1.mesh
Bow,Verzweiflung (Bow),natives/STM/Art/Model/Item/it11/00/0010/it1100_0010_0.mesh
Bow,Verzweiflung (Quiver),natives/STM/Art/Model/Item/it11/00/0010/it1100_0010_1.mesh
Bow,Wild Power Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_0.mesh
Bow,Wild Power Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_1.mesh
Bow,Wild Power Bow II (Bow),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_0.mesh
Bow,Wild Power Bow II (Quiver),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_1.mesh
Bow,Wildwood Kalifa (Bow),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_0.mesh
Bow,Wildwood Kalifa (Quiver),natives/STM/Art/Model/Item/it11/00/0003/it1100_0003_1.mesh
Bow,Blan Sharanga I (Bow),natives/STM/Art/Model/Item/it11/00/0018/it1100_0018_0.mesh
Bow,Blan Sharanga I (Quiver),natives/STM/Art/Model/Item/it11/00/0018/it1100_0018_1.mesh
Bow,Singha Sharanga (Bow),natives/STM/Art/Model/Item/it11/00/0018/it1100_0018_0.mesh
Bow,Singha Sharanga (Quiver),natives/STM/Art/Model/Item/it11/00/0018/it1100_0018_1.mesh
Bow,Kut-Ku Stave I (Bow),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_0.mesh
Bow,Kut-Ku Stave I (Quiver),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_1.mesh
Bow,Kut-Ku Stave II (Bow),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_0.mesh
Bow,Kut-Ku Stave II (Quiver),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_1.mesh
Bow,Strange Kut-Ku Stave (Bow),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_0.mesh
Bow,Strange Kut-Ku Stave (Quiver),natives/STM/Art/Model/Item/it11/00/0015/it1100_0015_1.mesh
Bow,G. Veldian Arcum I (Bow),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_0.mesh
Bow,G. Veldian Arcum I (Quiver),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_1.mesh
Bow,G. Veldian Arcum II (Bow),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_0.mesh
Bow,G. Veldian Arcum II (Quiver),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_1.mesh
Bow,G. Renowned Tristram (Bow),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_0.mesh
Bow,G. Renowned Tristram (Quiver),natives/STM/Art/Model/Item/it11/00/0020/it1100_0020_1.mesh
Bow,Veldian Arcum I (Bow),natives/STM/Art/Model/Item/it11/00/0025/it1100_0025_0.mesh
Bow,Veldian Arcum I (Quiver),natives/STM/Art/Model/Item/it11/00/0025/it1100_0025_1.mesh
Bow,Artian Sight I (Bow),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_0.mesh
Bow,Artian Sight I (Quiver),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_1.mesh
Bow,Artian Sight II (Bow),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_0.mesh
Bow,Artian Sight II (Quiver),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_1.mesh
Bow,Angelbein (Bow),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_0.mesh
Bow,Angelbein (Quiver),natives/STM/Art/Model/Item/it11/10/0003/it1110_0003_1.mesh
Bow,Zoh Samira I (Bow),natives/STM/Art/Model/Item/it11/00/0023/it1100_0023_0.mesh
Bow,Zoh Samira I (Quiver),natives/STM/Art/Model/Item/it11/00/0023/it1100_0023_1.mesh
Bow,Blazing Samira (Bow),natives/STM/Art/Model/Item/it11/00/0023/it1100_0023_0.mesh
Bow,Blazing Samira (Quiver),natives/STM/Art/Model/Item/it11/00/0023/it1100_0023_1.mesh
Bow,Esperanza Bow (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Esperanza Bow (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Fearbringer Callistox (Bow),natives/STM/Art/Model/Item/it11/00/0005/it1100_0005_0.mesh
Bow,Fearbringer Callistox (Quiver),natives/STM/Art/Model/Item/it11/00/0005/it1100_0005_1.mesh
Bow,Renowned Tristram (Bow),natives/STM/Art/Model/Item/it11/00/0025/it1100_0025_0.mesh
Bow,Renowned Tristram (Quiver),natives/STM/Art/Model/Item/it11/00/0025/it1100_0025_1.mesh
Bow,Blessed Rain I (Bow),natives/STM/Art/Model/Item/it11/00/0021/it1100_0021_0.mesh
Bow,Blessed Rain I (Quiver),natives/STM/Art/Model/Item/it11/00/0021/it1100_0021_1.mesh
Bow,Heaven's Manna (Bow),natives/STM/Art/Model/Item/it11/00/0021/it1100_0021_0.mesh
Bow,Heaven's Manna (Quiver),natives/STM/Art/Model/Item/it11/00/0021/it1100_0021_1.mesh
Bow,Boltsender I (Bow),natives/STM/Art/Model/Item/it11/00/0016/it1100_0016_0.mesh
Bow,Boltsender I (Quiver),natives/STM/Art/Model/Item/it11/00/0016/it1100_0016_1.mesh
Bow,High Voltsender (Bow),natives/STM/Art/Model/Item/it11/00/0016/it1100_0016_0.mesh
Bow,High Voltsender (Quiver),natives/STM/Art/Model/Item/it11/00/0016/it1100_0016_1.mesh
Heavy Bowgun,Hope Cannon I,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Hope Cannon II,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Hope Cannon III,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Hope Cannon IV,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Hope Cannon V,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Chata Sheller I,natives/STM/Art/Model/Item/it12/00/0000/it1200_0000_0.mesh
Heavy Bowgun,Chata Sheller II,natives/STM/Art/Model/Item/it12/00/0000/it1200_0000_0.mesh
Heavy Bowgun,Chata Sheller III,natives/STM/Art/Model/Item/it12/00/0000/it1200_0000_0.mesh
Heavy Bowgun,Chata Sheller IV,natives/STM/Art/Model/Item/it12/00/0000/it1200_0000_0.mesh
Heavy Bowgun,Power Stinger I,natives/STM/Art/Model/Item/it12/00/0004/it1200_0004_0.mesh
Heavy Bowgun,Power Stinger II,natives/STM/Art/Model/Item/it12/00/0004/it1200_0004_0.mesh
Heavy Bowgun,Wild Stinger,natives/STM/Art/Model/Item/it12/00/0004/it1200_0004_0.mesh
Heavy Bowgun,Uth Dalgap I,natives/STM/Art/Model/Item/it12/00/0005/it1200_0005_0.mesh
Heavy Bowgun,Uth Dalgap II,natives/STM/Art/Model/Item/it12/00/0005/it1200_0005_0.mesh
Heavy Bowgun,Uth Dalgap III,natives/STM/Art/Model/Item/it12/00/0005/it1200_0005_0.mesh
Heavy Bowgun,Dalgap-of-the-Waves,natives/STM/Art/Model/Item/it12/00/0005/it1200_0005_0.mesh
Heavy Bowgun,Rompo Sniper I,natives/STM/Art/Model/Item/it12/00/0006/it1200_0006_0.mesh
Heavy Bowgun,Rompo Sniper II,natives/STM/Art/Model/Item/it12/00/0006/it1200_0006_0.mesh
Heavy Bowgun,Rompo Sniper III,natives/STM/Art/Model/Item/it12/00/0006/it1200_0006_0.mesh
Heavy Bowgun,Rompo Latrotox,natives/STM/Art/Model/Item/it12/00/0006/it1200_0006_0.mesh
Heavy Bowgun,Ner Bustergun I,natives/STM/Art/Model/Item/it12/00/0009/it1200_0009_0.mesh
Heavy Bowgun,Ner Bustergun II,natives/STM/Art/Model/Item/it12/00/0009/it1200_0009_0.mesh
Heavy Bowgun,Ner Bustergun III,natives/STM/Art/Model/Item/it12/00/0009/it1200_0009_0.mesh
Heavy Bowgun,Buster Blaster,natives/STM/Art/Model/Item/it12/00/0009/it1200_0009_0.mesh
Heavy Bowgun,Nu Muneo I,natives/STM/Art/Model/Item/it12/00/0010/it1200_0010_0.mesh
Heavy Bowgun,Nu Muneo II,natives/STM/Art/Model/Item/it12/00/0010/it1200_0010_0.mesh
Heavy Bowgun,Abaddonian Muneo,natives/STM/Art/Model/Item/it12/00/0010/it1200_0010_0.mesh
Heavy Bowgun,Jin Dhaphal I,natives/STM/Art/Model/Item/it12/00/0020/it1200_0020_0.mesh
Heavy Bowgun,Precipice Malmiam,natives/STM/Art/Model/Item/it12/00/0020/it1200_0020_0.mesh
Heavy Bowgun,Iron Assault I,natives/STM/Art/Model/Item/it12/01/0000/it1201_0000_0.mesh
Heavy Bowgun,Iron Assault II,natives/STM/Art/Model/Item/it12/01/0000/it1201_0000_0.mesh
Heavy Bowgun,Iron Assault III,natives/STM/Art/Model/Item/it12/01/0000/it1201_0000_0.mesh
Heavy Bowgun,Steel Assault,natives/STM/Art/Model/Item/it12/01/0000/it1201_0000_0.mesh
Heavy Bowgun,Bone Shooter I,natives/STM/Art/Model/Item/it12/01/0001/it1201_0001_0.mesh
Heavy Bowgun,Bone Shooter II,natives/STM/Art/Model/Item/it12/01/0001/it1201_0001_0.mesh
Heavy Bowgun,Bone Shooter III,natives/STM/Art/Model/Item/it12/01/0001/it1201_0001_0.mesh
Heavy Bowgun,Bone Shooter IV,natives/STM/Art/Model/Item/it12/01/0001/it1201_0001_0.mesh
Heavy Bowgun,Heavy Shooter,natives/STM/Art/Model/Item/it12/01/0001/it1201_0001_0.mesh
Heavy Bowgun,Yian Kut-Ku Cannon I,natives/STM/Art/Model/Item/it12/00/0012/it1200_0012_0.mesh
Heavy Bowgun,Yian Kut-Ku Cannon II,natives/STM/Art/Model/Item/it12/00/0012/it1200_0012_0.mesh
Heavy Bowgun,Super Kut-Ku Cannon,natives/STM/Art/Model/Item/it12/00/0012/it1200_0012_0.mesh
Heavy Bowgun,Tankmage I,natives/STM/Art/Model/Item/it12/00/0013/it1200_0013_0.mesh
Heavy Bowgun,Tankmage II,natives/STM/Art/Model/Item/it12/00/0013/it1200_0013_0.mesh
Heavy Bowgun,Tanksorcerer,natives/STM/Art/Model/Item/it12/00/0013/it1200_0013_0.mesh
Heavy Bowgun,Queen's Longfire I,natives/STM/Art/Model/Item/it12/00/0007/it1200_0007_0.mesh
Heavy Bowgun,Queen's Longfire II,natives/STM/Art/Model/Item/it12/00/0007/it1200_0007_0.mesh
Heavy Bowgun,Queen's Farflier,natives/STM/Art/Model/Item/it12/00/0007/it1200_0007_0.mesh
Heavy Bowgun,Grounding Fulgur I,natives/STM/Art/Model/Item/it12/10/0000/it1210_0000_0.mesh
Heavy Bowgun,Fulgurblast Guardiana,natives/STM/Art/Model/Item/it12/10/0000/it1210_0000_0.mesh
Heavy Bowgun,Sayyad Cannon I,natives/STM/Art/Model/Item/it12/00/0015/it1200_0015_0.mesh
Heavy Bowgun,Insurrection Cannon,natives/STM/Art/Model/Item/it12/00/0015/it1200_0015_0.mesh
Heavy Bowgun,Gravios Howl I,natives/STM/Art/Model/Item/it12/00/0016/it1200_0016_0.mesh
Heavy Bowgun,Gravios Gigahowl,natives/STM/Art/Model/Item/it12/00/0016/it1200_0016_0.mesh
Heavy Bowgun,Tödlicher Abzug I,natives/STM/Art/Model/Item/it12/00/0008/it1200_0008_0.mesh
Heavy Bowgun,Ableben Abzug,natives/STM/Art/Model/Item/it12/00/0008/it1200_0008_0.mesh
Heavy Bowgun,G. Veldian Tormentum I,natives/STM/Art/Model/Item/it12/00/0018/it1200_0018_0.mesh
Heavy Bowgun,G. Veldian Tormentum II,natives/STM/Art/Model/Item/it12/00/0018/it1200_0018_0.mesh
Heavy Bowgun,G. Aeternal Palamedes,natives/STM/Art/Model/Item/it12/00/0018/it1200_0018_0.mesh
Heavy Bowgun,Veldian Tormentum I,natives/STM/Art/Model/Item/it12/00/0023/it1200_0023_0.mesh
Heavy Bowgun,Artian Sheller I,natives/STM/Art/Model/Item/it12/10/0001/it1210_0001_0.mesh
Heavy Bowgun,Artian Sheller II,natives/STM/Art/Model/Item/it12/10/0001/it1210_0001_0.mesh
Heavy Bowgun,Greifen,natives/STM/Art/Model/Item/it12/10/0001/it1210_0001_0.mesh
Heavy Bowgun,Zoh Mitran I,natives/STM/Art/Model/Item/it12/00/0021/it1200_0021_0.mesh
Heavy Bowgun,Blazing Mitran,natives/STM/Art/Model/Item/it12/00/0021/it1200_0021_0.mesh
Heavy Bowgun,Esperanza Cannon,natives/STM/Art/Model/Item/it12/00/0003/it1200_0003_0.mesh
Heavy Bowgun,Shrouded Muktana,natives/STM/Art/Model/Item/it12/00/0001/it1200_0001_0.mesh
Heavy Bowgun,Aeternal Palamedes,natives/STM/Art/Model/Item/it12/00/0023/it1200_0023_0.mesh
Heavy Bowgun,Cirrus Blaster I,natives/STM/Art/Model/Item/it12/00/0019/it1200_0019_0.mesh
Heavy Bowgun,Mountainous Roar,natives/STM/Art/Model/Item/it12/00/0019/it1200_0019_0.mesh
Heavy Bowgun,Lagia Blitz I,natives/STM/Art/Model/Item/it12/00/0014/it1200_0014_0.mesh
Heavy Bowgun,Thunderblitz Cannon,natives/STM/Art/Model/Item/it12/00/0014/it1200_0014_0.mesh
Light Bowgun,Hope Rifle I,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Hope Rifle II,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Hope Rifle III,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Hope Rifle IV,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Hope Rifle V,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Kut-Ku Anger I,natives/STM/Art/Model/Item/it13/00/0013/it1300_0013_0.mesh
Light Bowgun,Kut-Ku Anger II,natives/STM/Art/Model/Item/it13/00/0013/it1300_0013_0.mesh
Light Bowgun,Kut-Ku Counterattack,natives/STM/Art/Model/Item/it13/00/0013/it1300_0013_0.mesh
Light Bowgun,Fäulnisschleuder I,natives/STM/Art/Model/Item/it13/00/0008/it1300_0008_0.mesh
Light Bowgun,Wahnschleuder,natives/STM/Art/Model/Item/it13/00/0008/it1300_0008_0.mesh
Light Bowgun,Rey Szelatya I,natives/STM/Art/Model/Item/it13/00/0005/it1300_0005_0.mesh
Light Bowgun,Rey Szelatya II,natives/STM/Art/Model/Item/it13/00/0005/it1300_0005_0.mesh
Light Bowgun,Rey Szelatya III,natives/STM/Art/Model/Item/it13/00/0005/it1300_0005_0.mesh
Light Bowgun,Szelatya Clairgun,natives/STM/Art/Model/Item/it13/00/0005/it1300_0005_0.mesh
Light Bowgun,Rasasa Bowgun I,natives/STM/Art/Model/Item/it13/00/0015/it1300_0015_0.mesh
Light Bowgun,Rebel Stopper,natives/STM/Art/Model/Item/it13/00/0015/it1300_0015_0.mesh
Light Bowgun,Dosha Faithbreaker I,natives/STM/Art/Model/Item/it13/00/0003/it1300_0003_0.mesh
Light Bowgun,Dosha Faithbreaker II,natives/STM/Art/Model/Item/it13/00/0003/it1300_0003_0.mesh
Light Bowgun,Dosha Faithbreaker III,natives/STM/Art/Model/Item/it13/00/0003/it1300_0003_0.mesh
Light Bowgun,Dosha Gigasbreaker I,natives/STM/Art/Model/Item/it13/10/0002/it1310_0002_0.mesh
Light Bowgun,Dosha Gigasbreaker II,natives/STM/Art/Model/Item/it13/10/0002/it1310_0002_0.mesh
Light Bowgun,Gigasbreaker Urbolkule,natives/STM/Art/Model/Item/it13/10/0002/it1310_0002_0.mesh
Light Bowgun,Chain Blitz I,natives/STM/Art/Model/Item/it13/01/0000/it1301_0000_0.mesh
Light Bowgun,Chain Blitz II,natives/STM/Art/Model/Item/it13/01/0000/it1301_0000_0.mesh
Light Bowgun,Chain Blitz III,natives/STM/Art/Model/Item/it13/01/0000/it1301_0000_0.mesh
Light Bowgun,High Chain Blitz,natives/STM/Art/Model/Item/it13/01/0000/it1301_0000_0.mesh
Light Bowgun,Titan Launcher I,natives/STM/Art/Model/Item/it13/00/0016/it1300_0016_0.mesh
Light Bowgun,Titan Panzer,natives/STM/Art/Model/Item/it13/00/0016/it1300_0016_0.mesh
Light Bowgun,G. Rathling Gun I,natives/STM/Art/Model/Item/it13/10/0000/it1310_0000_0.mesh
Light Bowgun,G. Rathling Gun II,natives/STM/Art/Model/Item/it13/10/0000/it1310_0000_0.mesh
Light Bowgun,White Rathling Phoenix,natives/STM/Art/Model/Item/it13/10/0000/it1310_0000_0.mesh
Light Bowgun,Rathling Gun I,natives/STM/Art/Model/Item/it13/00/0007/it1300_0007_0.mesh
Light Bowgun,Rathling Phoenix,natives/STM/Art/Model/Item/it13/00/0007/it1300_0007_0.mesh
Light Bowgun,Assault Conga I,natives/STM/Art/Model/Item/it13/00/0002/it1300_0002_0.mesh
Light Bowgun,Assault Conga II,natives/STM/Art/Model/Item/it13/00/0002/it1300_0002_0.mesh
Light Bowgun,Combat Conga,natives/STM/Art/Model/Item/it13/00/0002/it1300_0002_0.mesh
Light Bowgun,Tail String I,natives/STM/Art/Model/Item/it13/00/0017/it1300_0017_0.mesh
Light Bowgun,Tail Catapult,natives/STM/Art/Model/Item/it13/00/0017/it1300_0017_0.mesh
Light Bowgun,Valkyrie Fire I,natives/STM/Art/Model/Item/it13/00/0006/it1300_0006_0.mesh
Light Bowgun,Valkyrie Fire II,natives/STM/Art/Model/Item/it13/00/0006/it1300_0006_0.mesh
Light Bowgun,Valkyrie Flame,natives/STM/Art/Model/Item/it13/00/0006/it1300_0006_0.mesh
Light Bowgun,Hunter's Rifle I,natives/STM/Art/Model/Item/it13/01/0001/it1301_0001_0.mesh
Light Bowgun,Hunter's Rifle II,natives/STM/Art/Model/Item/it13/01/0001/it1301_0001_0.mesh
Light Bowgun,Hunter's Rifle III,natives/STM/Art/Model/Item/it13/01/0001/it1301_0001_0.mesh
Light Bowgun,Hunter's Rifle IV,natives/STM/Art/Model/Item/it13/01/0001/it1301_0001_0.mesh
Light Bowgun,Power Rifle,natives/STM/Art/Model/Item/it13/01/0001/it1301_0001_0.mesh
Light Bowgun,Felling Fulgur I,natives/STM/Art/Model/Item/it13/10/0003/it1310_0003_0.mesh
Light Bowgun,Fulgursnipe Guardiana,natives/STM/Art/Model/Item/it13/10/0003/it1310_0003_0.mesh
Light Bowgun,Chthonian Gunfire I,natives/STM/Art/Model/Item/it13/10/0001/it1310_0001_0.mesh
Light Bowgun,Chthonian Gunfire II,natives/STM/Art/Model/Item/it13/10/0001/it1310_0001_0.mesh
Light Bowgun,Bequeathed Animus,natives/STM/Art/Model/Item/it13/10/0001/it1310_0001_0.mesh
Light Bowgun,Ajara Shellgun I,natives/STM/Art/Model/Item/it13/00/0011/it1300_0011_0.mesh
Light Bowgun,Ajara Shellgun II,natives/STM/Art/Model/Item/it13/00/0011/it1300_0011_0.mesh
Light Bowgun,Ajara-Angaja,natives/STM/Art/Model/Item/it13/00/0011/it1300_0011_0.mesh
Light Bowgun,Nu Chobotnice I,natives/STM/Art/Model/Item/it13/00/0010/it1300_0010_0.mesh
Light Bowgun,Nu Chobotnice II,natives/STM/Art/Model/Item/it13/00/0010/it1300_0010_0.mesh
Light Bowgun,Abaddonian Chobotnice,natives/STM/Art/Model/Item/it13/00/0010/it1300_0010_0.mesh
Light Bowgun,Windshear Light I,natives/STM/Art/Model/Item/it13/00/0009/it1300_0009_0.mesh
Light Bowgun,Windshear Light II,natives/STM/Art/Model/Item/it13/00/0009/it1300_0009_0.mesh
Light Bowgun,Windshear Light III,natives/STM/Art/Model/Item/it13/00/0009/it1300_0009_0.mesh
Light Bowgun,Windshear Uchibami,natives/STM/Art/Model/Item/it13/00/0009/it1300_0009_0.mesh
Light Bowgun,G. Veldian Impetum I,natives/STM/Art/Model/Item/it13/00/0019/it1300_0019_0.mesh
Light Bowgun,G. Veldian Impetum II,natives/STM/Art/Model/Item/it13/00/0019/it1300_0019_0.mesh
Light Bowgun,G. Expiating Caius,natives/STM/Art/Model/Item/it13/00/0019/it1300_0019_0.mesh
Light Bowgun,Veldian Impetum I,natives/STM/Art/Model/Item/it13/00/0022/it1300_0022_0.mesh
Light Bowgun,Artian Blaster I,natives/STM/Art/Model/Item/it13/10/0004/it1310_0004_0.mesh
Light Bowgun,Artian Blaster II,natives/STM/Art/Model/Item/it13/10/0004/it1310_0004_0.mesh
Light Bowgun,Animilater,natives/STM/Art/Model/Item/it13/10/0004/it1310_0004_0.mesh
Light Bowgun,Zoh Kaiah I,natives/STM/Art/Model/Item/it13/00/0020/it1300_0020_0.mesh
Light Bowgun,Blazing Kaiah,natives/STM/Art/Model/Item/it13/00/0020/it1300_0020_0.mesh
Light Bowgun,Esperanza Rifle,natives/STM/Art/Model/Item/it13/00/0001/it1300_0001_0.mesh
Light Bowgun,Faithbreaker Leibolkule,natives/STM/Art/Model/Item/it13/00/0004/it1300_0004_0.mesh
Light Bowgun,Expiating Caius,natives/STM/Art/Model/Item/it13/00/0022/it1300_0022_0.mesh
Light Bowgun,Desolate Mist I,natives/STM/Art/Model/Item/it13/00/0024/it1300_0024_0.mesh
Light Bowgun,Nifl Mist,natives/STM/Art/Model/Item/it13/00/0024/it1300_0024_0.mesh
Light Bowgun,Thundacrus I,natives/STM/Art/Model/Item/it13/00/0014/it1300_0014_0.mesh
Light Bowgun,Thundacrus Rex,natives/STM/Art/Model/Item/it13/00/0014/it1300_0014_0.mesh
