Name,Equip Gender,Style Gender,Path
Rey Sandcoil α,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/5/ch03_021_0015
Rey Sandgreaves α,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/4/ch02_021_0004
Rey Sandgreaves α,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/4/ch02_021_0014
Rey Sandgreaves α,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/4/ch03_021_0004
Rey Sandgreaves α,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/4/ch03_021_0014
Rey Sandhelm β,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/3/ch02_021_0003
Rey Sandhelm β,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/3/ch02_021_0013
Rey Sandhelm β,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/3/ch03_021_0003
Rey Sandhelm β,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/3/ch03_021_0013
Rey Sandmail β,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/2/ch02_021_0002
Rey Sandmail β,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/2/ch02_021_0012
Rey Sandmail β,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/2/ch03_021_0002
Rey Sandmail β,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/2/ch03_021_0012
Rey Sandbraces β,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/1/ch02_021_0001
Rey Sandbraces β,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/1/ch02_021_0011
Rey Sandbraces β,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/1/ch03_021_0001
Rey Sandbraces β,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/1/ch03_021_0011
Rey Sandcoil β,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/5/ch02_021_0005
Rey Sandcoil β,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/5/ch02_021_0015
Rey Sandcoil β,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/5/ch03_021_0005
Rey Sandcoil β,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/5/ch03_021_0015
Rey Sandgreaves β,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/4/ch02_021_0004
Rey Sandgreaves β,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/4/ch02_021_0014
Rey Sandgreaves β,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/4/ch03_021_0004
Rey Sandgreaves β,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/4/ch03_021_0014
Duna Wildhelm α,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/3/ch02_017_0003
Duna Wildhelm α,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/3/ch02_017_0013
Duna Wildhelm α,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/3/ch03_017_0003
Duna Wildhelm α,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/3/ch03_017_0013
Duna Wildmail α,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/2/ch02_017_0002
Duna Wildmail α,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/2/ch02_017_0012
Duna Wildmail α,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/2/ch03_017_0002
Duna Wildmail α,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/2/ch03_017_0012
Duna Wildbraces α,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/1/ch02_017_0001
Duna Wildbraces α,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/1/ch02_017_0011
Duna Wildbraces α,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/1/ch03_017_0001
Duna Wildbraces α,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/1/ch03_017_0011
Duna Wildcoil α,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/5/ch02_017_0005
Duna Wildcoil α,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/5/ch02_017_0015
Duna Wildcoil α,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/5/ch03_017_0005
Duna Wildcoil α,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/5/ch03_017_0015
Duna Wildgreaves α,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/4/ch02_017_0004
Duna Wildgreaves α,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/4/ch02_017_0014
Duna Wildgreaves α,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/4/ch03_017_0004
Duna Wildgreaves α,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/4/ch03_017_0014
Duna Wildhelm β,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/3/ch02_017_0003
Duna Wildhelm β,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/3/ch02_017_0013
Duna Wildhelm β,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/3/ch03_017_0003
Duna Wildhelm β,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/3/ch03_017_0013
Duna Wildmail β,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/2/ch02_017_0002
Duna Wildmail β,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/2/ch02_017_0012
Duna Wildmail β,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/2/ch03_017_0002
Duna Wildmail β,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/2/ch03_017_0012
Duna Wildbraces β,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/1/ch02_017_0001
Duna Wildbraces β,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/1/ch02_017_0011
Duna Wildbraces β,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/1/ch03_017_0001
Duna Wildbraces β,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/1/ch03_017_0011
Duna Wildcoil β,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/5/ch02_017_0005
Duna Wildcoil β,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/5/ch02_017_0015
Duna Wildcoil β,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/5/ch03_017_0005
Duna Wildcoil β,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/5/ch03_017_0015
Duna Wildgreaves β,Male,Male,natives/STM/Art/Model/Character/ch02/017/000/4/ch02_017_0004
Duna Wildgreaves β,Male,Female,natives/STM/Art/Model/Character/ch02/017/001/4/ch02_017_0014
Duna Wildgreaves β,Female,Male,natives/STM/Art/Model/Character/ch03/017/000/4/ch03_017_0004
Duna Wildgreaves β,Female,Female,natives/STM/Art/Model/Character/ch03/017/001/4/ch03_017_0014
Udra Mirehelm α,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/3/ch02_027_0003
Udra Mirehelm α,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/3/ch02_027_0013
Udra Mirehelm α,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/3/ch03_027_0003
Udra Mirehelm α,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/3/ch03_027_0013
Udra Miremail α,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/2/ch02_027_0002
Udra Miremail α,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/2/ch02_027_0012
Udra Miremail α,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/2/ch03_027_0002
Udra Miremail α,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/2/ch03_027_0012
Udra Mirebraces α,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/1/ch02_027_0001
Udra Mirebraces α,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/1/ch02_027_0011
Udra Mirebraces α,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/1/ch03_027_0001
Udra Mirebraces α,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/1/ch03_027_0011
Udra Mirecoil α,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/5/ch02_027_0005
Udra Mirecoil α,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/5/ch02_027_0015
Udra Mirecoil α,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/5/ch03_027_0005
Udra Mirecoil α,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/5/ch03_027_0015
Udra Miregreaves α,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/4/ch02_027_0004
Udra Miregreaves α,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/4/ch02_027_0014
Udra Miregreaves α,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/4/ch03_027_0004
Udra Miregreaves α,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/4/ch03_027_0014
Udra Mirehelm β,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/3/ch02_027_0003
Udra Mirehelm β,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/3/ch02_027_0013
Udra Mirehelm β,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/3/ch03_027_0003
Udra Mirehelm β,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/3/ch03_027_0013
Udra Miremail β,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/2/ch02_027_0002
Udra Miremail β,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/2/ch02_027_0012
Udra Miremail β,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/2/ch03_027_0002
Udra Miremail β,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/2/ch03_027_0012
Udra Mirebraces β,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/1/ch02_027_0001
Udra Mirebraces β,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/1/ch02_027_0011
Udra Mirebraces β,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/1/ch03_027_0001
Udra Mirebraces β,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/1/ch03_027_0011
Udra Mirecoil β,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/5/ch02_027_0005
Udra Mirecoil β,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/5/ch02_027_0015
Udra Mirecoil β,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/5/ch03_027_0005
Udra Mirecoil β,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/5/ch03_027_0015
Udra Miregreaves β,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/4/ch02_027_0004
Udra Miregreaves β,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/4/ch02_027_0014
Udra Miregreaves β,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/4/ch03_027_0004
Udra Miregreaves β,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/4/ch03_027_0014
Gore Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/3/ch02_042_0003
Gore Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/3/ch02_042_0013
Gore Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/3/ch03_042_0003
Gore Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/3/ch03_042_0013
Gore Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/2/ch02_042_0002
Gore Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/2/ch02_042_0012
Gore Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/2/ch03_042_0002
Gore Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/2/ch03_042_0012
Gore Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/1/ch02_042_0001
Gore Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/1/ch02_042_0011
Gore Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/1/ch03_042_0001
Gore Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/1/ch03_042_0011
Gore Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/5/ch02_042_0005
Gore Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/5/ch02_042_0015
Gore Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/5/ch03_042_0005
Gore Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/5/ch03_042_0015
Gore Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/4/ch02_042_0004
Gore Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/4/ch02_042_0014
Gore Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/4/ch03_042_0004
Gore Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/4/ch03_042_0014
Gore Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/3/ch02_042_0003
Gore Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/3/ch02_042_0013
Gore Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/3/ch03_042_0003
Gore Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/3/ch03_042_0013
Gore Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/2/ch02_042_0002
Gore Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/2/ch02_042_0012
Gore Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/2/ch03_042_0002
Gore Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/2/ch03_042_0012
Gore Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/1/ch02_042_0001
Gore Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/1/ch02_042_0011
Gore Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/1/ch03_042_0001
Gore Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/1/ch03_042_0011
Gore Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/5/ch02_042_0005
Gore Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/5/ch02_042_0015
Gore Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/5/ch03_042_0005
Gore Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/5/ch03_042_0015
Gore Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/042/000/4/ch02_042_0004
Gore Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/042/001/4/ch02_042_0014
Gore Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/042/000/4/ch03_042_0004
Gore Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/042/001/4/ch03_042_0014
Arkvulcan Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/3/ch02_032_0003
Arkvulcan Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/3/ch02_032_0013
Arkvulcan Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/3/ch03_032_0003
Arkvulcan Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/3/ch03_032_0013
Arkvulcan Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/2/ch02_032_0002
Arkvulcan Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/2/ch02_032_0012
Arkvulcan Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/2/ch03_032_0002
Arkvulcan Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/2/ch03_032_0012
Arkvulcan Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/1/ch02_032_0001
Arkvulcan Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/1/ch02_032_0011
Arkvulcan Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/1/ch03_032_0001
Arkvulcan Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/1/ch03_032_0011
Arkvulcan Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/5/ch02_032_0005
Arkvulcan Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/5/ch02_032_0015
Arkvulcan Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/5/ch03_032_0005
Arkvulcan Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/5/ch03_032_0015
Arkvulcan Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/4/ch02_032_0004
Arkvulcan Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/4/ch02_032_0014
Arkvulcan Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/4/ch03_032_0004
Arkvulcan Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/4/ch03_032_0014
Arkvulcan Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/3/ch02_032_0003
Arkvulcan Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/3/ch02_032_0013
Arkvulcan Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/3/ch03_032_0003
Arkvulcan Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/3/ch03_032_0013
Arkvulcan Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/2/ch02_032_0002
Arkvulcan Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/2/ch02_032_0012
Arkvulcan Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/2/ch03_032_0002
Arkvulcan Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/2/ch03_032_0012
Arkvulcan Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/1/ch02_032_0001
Arkvulcan Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/1/ch02_032_0011
Arkvulcan Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/1/ch03_032_0001
Arkvulcan Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/1/ch03_032_0011
Arkvulcan Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/5/ch02_032_0005
Arkvulcan Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/5/ch02_032_0015
Arkvulcan Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/5/ch03_032_0005
Arkvulcan Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/5/ch03_032_0015
Arkvulcan Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/032/000/4/ch02_032_0004
Arkvulcan Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/032/001/4/ch02_032_0014
Arkvulcan Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/032/000/4/ch03_032_0004
Arkvulcan Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/032/001/4/ch03_032_0014
G. Arkveld Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/3/ch02_032_5003
G. Arkveld Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/3/ch02_032_5013
G. Arkveld Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/3/ch03_032_5003
G. Arkveld Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/3/ch03_032_5013
G. Arkveld Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/2/ch02_032_5002
G. Arkveld Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/2/ch02_032_5012
G. Arkveld Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/2/ch03_032_5002
G. Arkveld Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/2/ch03_032_5012
G. Arkveld Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/1/ch02_032_5001
G. Arkveld Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/1/ch02_032_5011
G. Arkveld Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/1/ch03_032_5001
G. Arkveld Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/1/ch03_032_5011
G. Arkveld Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/5/ch02_032_5005
G. Arkveld Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/5/ch02_032_5015
G. Arkveld Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/5/ch03_032_5005
G. Arkveld Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/5/ch03_032_5015
G. Arkveld Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/4/ch02_032_5004
G. Arkveld Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/4/ch02_032_5014
G. Arkveld Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/4/ch03_032_5004
G. Arkveld Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/4/ch03_032_5014
G. Arkveld Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/3/ch02_032_5003
G. Arkveld Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/3/ch02_032_5013
G. Arkveld Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/3/ch03_032_5003
G. Arkveld Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/3/ch03_032_5013
G. Arkveld Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/2/ch02_032_5002
G. Arkveld Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/2/ch02_032_5012
G. Arkveld Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/032/500/2/ch03_032_5002
G. Arkveld Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/032/501/2/ch03_032_5012
G. Arkveld Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/1/ch02_032_5001
G. Arkveld Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/032/501/1/ch02_032_5011
